0.440660475,0.616252034,0.555048757,0.636446331,0.340153453,0.635226504,0.466906594,0.564742878,0.486082761,0.11771398,0.575721345,0.677763413,0.139170932,2
0.546439628,0.062117337,0.188057041,0.232160906,0.095055413,0.685936444,0.597211881,0.250277469,0.588142513,0.346081777,0.51992667,0.695719313,0.166442897,2
0.345201238,0.058242269,0.319125511,0.22205377,0.71312873,0.320824882,0.322122942,0.416759156,0.73659306,0.187144482,0.472102662,0.383286648,0.339864619,2
0.334881321,0.178369371,0.45543672,0.505053568,0.361466326,0.050371873,0.150450898,0.453755087,0.334539494,0.15786656,0.349354376,0.207318825,0.423778356,2
0.278121775,0.284933736,0.434465765,0.535374975,0.169650469,0.557471264,0.487589973,0.453755087,0.300519577,0.133607709,0.312689303,0.731631114,0.079732035,2
0.507739938,0.53487561,0.528835063,0.409035779,0.393435635,0.148411089,0.084264085,0.509248983,0.173718068,0.344408753,0.16921728,0.182180565,0.287418534,3
0.391640867,0.106680617,0.476407675,0.358500101,0.169650469,0.354631508,0.059444031,0.879208287,0.26959238,0.358629459,0.225011956,0.095992243,0.269936505,3
0.376160991,0.453499186,0.680874489,0.838589044,0.297527707,0.320824882,0.059444031,0.934702183,0.235572462,0.530114435,0.161246612,0.174998204,0.430771167,3
0.62125903,0.75769201,0.796214743,0.737517687,0.457374254,0.347870183,0.13804087,0.268775435,0.226294303,0.613765643,0.161246612,0.243230626,0.255950882,3
0.706398349,0.711191196,0.481650414,0.611178492,0.201619778,0.1112238,0.036692314,0.731224565,0.238665182,0.456501372,0.24892396,0.182180565,0.179029957,3
0.74251806,0.234557855,0.76475831,0.45451789,0.404092072,0.675794456,0.553776785,0.453755087,0.427321086,0.279160811,0.623545353,0.774725275,0.455246007,1
0.876676987,0.228745253,0.581262452,0.211946634,0.28687127,0.523664638,0.46070158,0.32426933,0.49536092,0.341899217,0.44021999,0.839366516,0.717476434,1
0.706398349,0.157056498,0.712330922,0.611178492,0.340153453,0.692697769,0.611690246,0.305771365,0.61906971,0.379542261,0.575721345,0.52693385,0.713980029,1
0.832817337,0.639502441,0.612718884,0.141196685,0.627877238,0.692697769,0.56825515,0.139289678,0.526288118,0.329351536,0.336601307,0.821410616,0.346857431,1
0.530959752,0.209369914,0.397766593,0.333232262,0.404092072,0.692697769,0.559981799,0.2872734,0.510824519,0.324332463,0.328630639,0.756769374,0.434267573,1
0.703818369,0.143493761,0.607476146,0.318071559,0.414748508,0.827924273,0.698560437,0.120791713,0.513917239,0.471558589,0.336601307,0.584392731,0.713980029,1
0.26006192,0.531000543,0.345339205,0.434303618,0.190963342,0.354631508,0.278687846,0.453755087,0.461341003,0.009803922,0.368483979,0.649033973,0.209798327,2
0.425180599,0.129931024,0.355824683,0.323125126,0.329497016,0.361392833,0.231116075,0.749722531,0.074751036,0.383724821,0.408337319,0.124721684,0.130080277,2
0.314241486,0.096992947,0.214270735,0.323125126,0.872975277,0.303921569,0.204227683,0.028301887,0.656182347,0.141136318,0.647457357,0.656216333,0.317487623,2
0.530959752,0.990196078,0.41349481,0.560642814,0.180306905,0.56423259,0.487589973,0.32426933,0.50463908,0.120223516,0.20907062,0.666989873,0.081130598,2
0.21878225,0.03886693,0.649418056,0.38376794,0.265558397,0.42224476,0.396583106,0.176285609,0.609791551,0.15786656,0.256894628,0.659807513,0.179029957,2
0.355521156,0.100868015,0.638932578,0.388821508,0.308184143,0.496619337,0.487589973,0.453755087,0.526288118,0.287525932,0.575721345,0.379695468,0.289516377,2
0.172342621,0.230682787,0.303397295,0.282696584,0.297527707,0.222785666,0.264209481,0.398261191,0.238665182,0.220604966,0.607604017,0.322236587,0.114696092,2
0.678018576,0.825505696,0.528835063,0.484839297,0.244245524,0.354631508,0.104947464,0.638734739,0.198459826,0.27079569,0.352542643,0.289915966,0.200008391,3
0.644478844,0.562001085,0.444951243,0.459571457,0.201619778,0.226166329,0.038760652,0.842212357,0.155161749,0.379542261,0.272835964,0.207318825,0.220986826,3
0.641898865,0.189994575,0.680874489,0.611178492,0.212276215,0.557471264,0.166997601,0.731224565,0.591235232,0.885632069,0.081539933,0.192954105,0.248958071,3
0.463880289,0.383747966,0.596990668,0.585910653,0.457374254,0.178837052,0.220774386,0.213281539,0.272685099,0.806163421,0.009803922,0.081627523,0.151058712,3
0.546439628,0.234557855,0.738544616,0.762785527,0.5,0.42224476,0.204227683,0.250277469,0.365466691,0.496653952,0.113422605,0.031351002,0.112598249,3
0.853457172,0.238432923,0.722816399,0.484839297,0.542625746,0.625084517,0.588938529,0.379763226,0.492268201,0.421367865,0.48007333,0.50538677,0.710483623,1
0.729618163,0.205494846,0.565534235,0.181625227,0.446717818,0.990196078,0.713038802,0.361265261,0.461341003,0.492471391,0.432249322,0.724448754,0.64754832,1
0.6625387,0.197744711,0.507864108,0.292803719,0.510656436,0.743407708,0.619963597,0.398261191,0.606698831,0.41551228,0.384425315,0.767542915,0.37133227,1
0.623839009,0.610439433,0.408252071,0.424196483,0.222932651,0.506761325,0.493794986,0.268775435,0.340724934,0.260757545,0.352542643,0.631078072,0.539159744,1
0.732198142,0.170619236,0.670389011,0.484839297,0.489343564,0.675794456,0.642715314,0.509248983,0.414950207,0.454828348,0.527897338,0.47665733,0.605591452,1
0.590299278,0.184181973,0.785729265,0.257428745,0.436061381,0.557471264,0.493794986,0.398261191,0.303612297,0.287525932,0.496014666,0.552072111,0.430771167,1
0.355521156,0.09311788,0.303397295,0.464625025,0.095055413,0.391818796,0.35314801,0.268775435,0.204645265,0.294218029,0.51992667,0.803454715,0.172037146,2
0.280701754,0.135743626,0.607476146,0.611178492,0.158994032,0.543948614,0.413129809,0.564742878,0.204645265,0.145318878,0.368483979,0.699310493,0.084627003,2
0.270381837,0.699565992,0.54456328,0.585910653,0.116368286,0.388438134,0.301439563,0.546244913,0.300519577,0.120223516,0.256894628,0.47665733,0.220986826,2
0.26006192,0.044679532,0.345339205,0.434303618,0.180306905,0.496619337,0.406924795,0.32426933,0.325261335,0.111858395,0.727164036,0.674172233,0.009803922,2
0.644478844,0.188057041,0.471164937,0.686982009,0.190963342,0.314063556,0.320054604,0.268775435,0.201552545,0.215585893,0.408337319,0.552072111,0.145464463,2
0.394220846,0.337247152,0.434465765,0.535374975,0.201619778,0.540567951,0.408993133,0.250277469,0.26031422,0.070032791,0.344571975,0.552072111,0.042670135,2
0.198142415,0.385685499,0.827671175,0.484839297,0.361466326,0.270114943,0.359353024,0.879208287,0.207737985,0.220604966,0.607604017,0.451519069,0.239867416,2
0.414860681,0.343059754,0.450193981,0.409035779,0.265558397,0.226166329,0.075990734,0.934702183,0.173718068,0.496653952,0.20907062,0.121130503,0.301404157,3
0.471620227,0.519375339,0.502621369,0.459571457,0.201619778,0.178837052,0.075990734,0.509248983,0.182996227,0.760991769,0.201099952,0.182180565,0.294411345,3
0.652218782,0.480624661,0.722816399,0.66171417,0.297527707,0.20250169,0.047034003,0.694228635,0.053101998,0.26661313,0.336601307,0.293507146,0.179029957,3
0.53869969,0.622064636,0.534077802,0.560642814,0.468030691,0.155172414,0.226979399,0.398261191,0.235572462,0.68905173,0.081539933,0.031351002,0.200008391,3
0.479360165,0.5,0.649418056,0.585910653,0.393435635,0.236308316,0.063580707,0.879208287,0.179903507,0.369504116,0.320659971,0.311463047,0.213994014,3
